SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,FORECAST_ACTUAL_INDICATOR,TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,SCOTTISH_TRANSFER,IFA_FLOW,IFA2_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,NEMO_FLOW,NSL_FLOW,ELECLINK_FLOW,VIKING_FLOW,GREENLINK_FLOW
2026-04-05,19,19726,A,23890,18026,4337,6606,5253,22126,0,974,3637,1390,693,700,-451,-529,363,-1239,992,469,-471
2026-04-05,20,19178,A,23351,17517,4381,6606,6313,22126,0,961,3624,1404,696,708,-451,-530,371,-1239,996,481,-492
2026-04-05,21,18921,A,23118,17321,4479,6606,7231,22126,0,965,3850,1446,810,810,-451,-529,465,-1239,997,240,-513
2026-04-05,22,18353,A,22543,16668,4576,6606,8620,22126,0,956,3260,1439,813,813,-452,-529,468,-1239,994,224,-514
2026-04-05,23,17932,A,22016,16194,4676,6606,9152,22126,0,944,3032,693,632,948,-413,-474,696,-1239,900,270,-514
2026-04-05,24,17507,A,21673,15652,4776,6606,11271,22126,0,944,2986,641,625,948,-452,-518,705,-1239,897,261,-513
2026-04-05,25,17328,A,19838,15520,4821,6606,11798,22126,0,1006,3164,1061,819,444,-452,-530,1004,-1240,990,-215,-514
2026-04-05,26,17528,A,22250,15756,4865,6606,11649,22126,0,1239,3406,1090,833,424,-452,-529,1016,-1239,995,-250,-513
2026-04-05,27,17226,A,22053,15660,4928,6606,12365,22126,0,1258,3400,1003,876,945,-452,-529,1016,-1240,941,-334,-514
2026-04-05,28,16666,A,21475,15182,4990,6606,11978,22126,0,1235,2824,995,874,966,-452,-528,1016,-1239,939,-341,-514
2026-04-05,29,16415,A,21235,14885,4948,6606,11476,22126,0,1243,2705,938,675,453,-452,-528,988,-1239,948,-344,-514
2026-04-05,30,16290,A,21100,14629,4906,6606,10489,22126,0,1235,2288,929,662,427,-451,-528,985,-1239,942,-343,-514
2026-04-05,31,16472,A,20984,14833,4875,6606,9444,22126,0,1012,2555,586,706,583,-452,-528,676,-1239,744,-267,-514
2026-04-05,32,16637,A,21095,15076,4844,6606,9025,22126,0,968,2912,565,701,565,-451,-528,664,-1240,726,-258,-513
2026-04-05,33,17230,A,21471,15777,4722,6606,8172,22126,0,892,3316,1149,422,104,-452,-528,447,-1240,544,-115,-514
2026-04-05,34,18871,A,22407,17343,4599,6606,6736,22126,0,228,3555,1194,414,102,-452,-527,439,-1222,539,-94,-513
2026-04-05,35,20662,A,23907,18979,4394,6606,5455,22126,0,162,3272,1349,815,-96,-452,-528,230,-993,745,173,-514
2026-04-05,36,21960,A,25155,20226,4189,6606,3979,22126,0,163,3415,1360,843,-104,-452,-528,222,-934,762,215,-514
2026-04-05,37,23912,A,27278,22161,3909,6606,2841,22126,0,167,3366,1366,893,-657,-452,-528,289,-548,872,940,-514
2026-04-05,38,24872,A,28105,23080,3629,6606,1580,22126,0,17,3551,1367,898,-752,-452,-529,302,-469,882,997,-514
2026-04-05,39,26483,A,29435,24615,3244,6606,444,22126,0,8,3484,1495,986,-859,-452,-529,962,-91,990,1255,-513
2026-04-05,40,27393,A,30227,25458,2859,6606,14,22126,0,4,3223,1504,992,-860,-452,-528,997,-14,996,1271,-476
2026-04-05,41,28246,A,31142,26160,2663,6606,0,22126,0,6,3363,1504,992,-897,-452,-528,921,361,997,1214,-513
2026-04-05,42,28112,A,31010,25998,2467,6606,0,22126,0,6,3445,1504,992,-898,-452,-528,918,437,996,1213,-514
2026-04-05,43,27560,A,30377,25444,2281,6606,0,22126,0,1,3229,1505,992,-833,-452,-528,662,809,997,1344,-503
2026-04-05,44,26997,A,29797,24881,2094,6606,0,22126,0,1,3004,1505,992,-830,-452,-528,653,885,997,1345,-489
2026-04-05,45,26190,A,28984,24185,1994,6606,0,22126,0,4,2950,1504,970,-877,-452,-522,969,1259,997,1014,-439
2026-04-05,46,24970,A,27731,23026,1894,6606,0,22126,0,9,2883,1505,969,-878,-452,-518,982,1311,996,991,-404
2026-04-05,47,23842,A,26567,21915,1781,6606,0,22126,0,10,2555,1505,991,-1003,-383,-451,997,1387,997,991,-378
2026-04-05,48,23037,A,25639,21145,1668,6606,0,22126,0,10,2539,1505,992,-996,-307,-299,998,1397,997,991,-490
2026-04-06,1,23324,A,25248,21297,1650,6606,0,22126,0,6,2213,1505,992,-360,-398,-146,998,1397,997,991,-514
2026-04-06,2,22919,A,24680,20915,1632,6606,0,22126,0,7,2016,1504,992,-322,-402,-16,998,1397,997,991,-514
2026-04-06,3,22538,A,24040,20623,1599,6606,0,22126,0,11,1958,1504,992,-106,-375,0,998,1397,997,991,-510
2026-04-06,4,22965,A,24241,21019,1565,6606,0,22126,0,11,2123,1504,992,-104,-237,0,998,1397,997,991,-424
2026-04-06,5,22522,A,24056,20663,1491,6606,0,22126,0,11,2166,1504,992,-546,-111,0,998,1397,997,991,-366
2026-04-06,6,22002,A,23490,20201,1416,6606,0,22126,0,11,2155,1504,992,-608,-143,0,998,1397,997,991,-226
2026-04-06,7,21830,A,23128,20046,1353,6606,0,22126,0,11,2310,1504,992,-686,-23,0,998,1397,997,991,-78
2026-04-06,8,21627,A,22827,19860,1290,6606,0,22126,0,11,2392,1505,992,-689,0,0,998,1397,997,991,28
2026-04-06,9,21386,A,22689,19585,1239,6606,0,22126,0,11,2352,1505,992,-792,60,0,998,1397,997,991,100
2026-04-06,10,21215,A,22522,19402,1188,6606,0,22126,0,11,2187,1505,992,-796,66,0,998,1397,998,991,100
2026-04-06,11,21649,A,22967,19724,1135,6606,0,22126,0,11,2581,1505,992,-807,181,0,992,1397,997,991,100
2026-04-06,12,21607,A,22926,19569,1082,6606,0,22126,0,11,2390,1505,992,-808,200,0,992,1397,998,991,100
2026-04-06,13,22614,A,23749,20441,1079,6606,0,22126,0,7,2390,1505,992,-628,200,39,998,1397,997,991,100
2026-04-06,14,23287,A,24375,21028,1076,6606,64,22126,0,8,2609,1505,990,-580,200,83,998,1397,997,991,100
2026-04-06,15,24120,A,24628,21751,1030,6606,542,22126,0,8,2320,1504,934,570,200,104,997,1397,997,991,100
2026-04-06,16,24747,A,25255,22187,984,6606,1525,22126,0,8,2797,1504,930,686,200,104,998,1397,997,991,100
2026-04-06,17,24926,A,25434,22220,917,6606,2762,22126,0,8,2397,1504,930,1002,200,104,997,1397,997,991,100
2026-04-06,18,24223,A,24728,21352,849,6606,4244,22126,0,5,2121,1505,930,1004,200,104,997,1397,997,991,100
2026-04-06,19,23559,A,24063,20656,817,6606,5921,22126,0,4,1974,1504,930,1002,200,104,1016,1397,997,991,100
2026-04-06,20,22158,A,22662,19270,785,6606,7561,22126,0,4,1737,1504,930,1003,200,104,1017,1397,997,991,100
2026-04-06,21,20751,A,21254,17894,839,6606,9315,22126,0,3,1489,1504,930,1002,200,103,1017,1397,997,991,100
2026-04-06,22,19027,A,19699,16219,893,6606,11070,22126,0,172,1221,1504,930,1004,200,70,1016,1397,997,991,100
2026-04-06,23,17898,A,19228,15151,991,6606,12137,22126,0,830,933,1504,930,1004,200,96,1016,1397,997,991,100
2026-04-06,24,16764,A,18229,14148,1089,6606,13166,22126,0,965,428,1504,930,1003,200,16,1016,1397,997,985,100
2026-04-06,25,16164,A,17717,13623,1180,6606,13820,22126,0,1053,-24,1504,930,1003,200,0,1016,1397,997,764,100
2026-04-06,26,15731,A,17446,13169,1271,6606,14147,22126,0,1215,-494,1504,930,1003,200,0,1016,1397,997,746,77
2026-04-06,27,15411,A,17167,12864,1355,6606,14122,22126,0,1256,-766,1504,930,1003,200,0,1016,1397,997,639,100
2026-04-06,28,14976,A,16737,12494,1439,6606,14003,22126,0,1261,-989,1504,930,1003,200,0,1016,1397,997,620,100
2026-04-06,29,14785,A,16520,12499,1493,6606,13595,22126,0,1235,-1033,1505,930,1003,200,49,997,1397,997,190,100
2026-04-06,30,14966,A,16704,12630,1546,6606,12923,22126,0,1238,-1047,1505,930,1002,199,87,994,1397,997,152,100
2026-04-06,31,15101,A,16980,12830,1611,6606,12012,22126,0,1227,-440,1506,930,499,200,104,604,1397,998,-152,100
2026-04-06,32,16211,A,18045,14040,1676,6606,10762,22126,0,1176,980,1499,930,421,200,99,588,1397,998,-158,100
2026-04-06,33,17677,A,19264,15511,1683,6606,9257,22126,0,1087,1730,1135,930,745,200,104,568,1397,998,366,100
2026-04-06,34,19700,A,21129,17391,1689,6606,7826,22126,0,929,2323,1112,932,758,200,87,569,1397,998,417,100
2026-04-06,35,22349,A,23071,19886,1687,6606,6132,22126,0,222,2632,1474,988,459,200,18,979,1397,997,951,100
2026-04-06,36,24603,A,25186,22006,1684,6606,4771,22126,0,83,3298,1504,992,412,165,98,996,1397,998,999,100
2026-04-06,37,25983,A,27034,23406,1662,6606,3263,22126,0,8,3221,1504,992,-543,32,23,996,1397,997,1398,100
2026-04-06,38,27069,A,28212,24431,1640,6606,1671,22126,0,5,3182,1504,992,-638,7,0,997,1397,997,1426,100
2026-04-06,39,28202,A,29666,25522,1716,6606,466,22126,0,6,3212,1504,992,-951,-7,0,997,1397,997,1426,100
2026-04-06,40,29157,A,30627,26359,1791,6606,19,22126,0,6,3190,1504,992,-964,0,0,997,1397,997,1426,100
2026-04-06,41,29644,A,30872,26831,1912,6606,0,22126,0,6,3343,1503,992,-722,14,0,997,1397,996,1426,100
2026-04-06,42,29133,A,30314,26309,2033,6606,0,22126,0,6,3458,1503,992,-675,0,0,997,1397,996,1420,73
2026-04-06,43,28334,A,28952,25681,2124,6606,0,22126,0,6,3308,1503,992,-106,0,0,997,1397,996,1180,-6
2026-04-06,44,27114,A,27762,24597,2215,6606,0,22126,0,11,3160,1503,992,-104,0,0,997,1397,997,1157,-33
2026-04-06,45,25691,A,26329,23346,2290,6606,0,22126,0,10,3052,1504,992,-128,0,0,997,1397,997,958,62
2026-04-06,46,24225,A,24866,22019,2365,6606,0,22126,0,12,2812,1504,992,-129,0,0,995,1374,997,926,100
2026-04-06,47,22859,A,23715,20970,2386,6606,0,22126,0,13,2987,1506,992,-343,0,0,575,1082,997,263,100
2026-04-06,48,21929,A,22790,20156,2406,6606,0,22126,0,13,2975,1506,992,-348,0,0,560,1032,997,217,100
2026-04-07,1,21748,A,22367,19889,2414,6606,0,22126,0,13,2805,1505,992,-106,0,0,979,860,997,240,100
2026-04-07,2,22003,A,22620,20049,2422,6606,0,22126,0,13,2983,1504,992,-104,0,0,997,850,997,244,100
2026-04-07,3,21867,A,22623,19937,2399,6606,0,22126,0,12,3039,1504,992,-244,0,0,997,983,997,303,100
2026-04-07,4,22407,A,23178,20491,2375,6606,0,22126,0,16,3014,1504,992,-255,0,0,991,986,997,308,100
2026-04-07,5,21788,A,22794,19901,2339,6606,0,22126,0,13,2859,1506,992,-493,0,0,453,827,997,321,67
2026-04-07,6,20983,A,22241,19136,2303,6606,0,22126,0,255,2734,1506,992,-503,0,0,426,790,997,319,65
2026-04-07,7,20410,A,22264,18619,2250,6606,0,22126,0,541,2940,1507,992,-813,0,0,48,566,997,179,3
2026-04-07,8,20024,A,21967,18237,2196,6606,0,22126,0,619,2996,1507,992,-824,0,0,33,535,997,148,54
2026-04-07,9,19923,A,22338,18147,2146,6606,0,22126,0,555,2892,1507,992,-805,0,0,107,502,997,-555,100
2026-04-07,10,19954,A,22669,18155,2096,6606,0,22126,0,796,2822,1507,992,-805,0,0,110,527,997,-614,100
2026-04-07,11,20281,A,23715,18449,2070,6606,0,22126,0,739,2952,1507,992,-1006,0,0,-142,901,997,-1047,100
2026-04-07,12,21171,A,24061,19191,2044,6606,0,22126,0,156,2699,1507,992,-1014,18,0,-154,976,997,-1066,100
2026-04-07,13,22841,A,25635,20711,2093,6606,0,22126,0,8,2396,1508,992,-1014,25,0,-587,1350,997,-685,100
2026-04-07,14,24391,A,26940,22153,2142,6606,109,22126,0,9,2472,1508,990,-886,147,0,-591,1374,997,-563,100
2026-04-07,15,26594,A,27095,24088,2160,6606,970,22126,0,1,2414,1506,933,325,82,11,146,1087,997,835,72
2026-04-07,16,26823,A,27402,24321,2178,6606,2391,22126,0,0,2892,1506,929,372,-38,0,203,1022,997,990,-41
2026-04-07,17,27460,A,28370,24684,2101,6606,3948,22126,0,0,2958,1503,929,971,-184,-45,953,649,996,990,-181
2026-04-07,18,26593,A,27611,23726,2023,6606,5519,22126,0,0,3057,1504,929,1003,-188,-4,997,574,997,990,-326
2026-04-07,19,25510,A,26555,22611,1939,6606,7092,22126,0,4,3092,1503,929,1002,-101,0,1016,200,997,990,-440
2026-04-07,20,23956,A,25260,21053,1855,6606,8650,22126,0,50,2880,1500,929,1003,-235,-69,1017,124,993,991,-450
2026-04-07,21,22171,A,24491,19460,1932,6606,10079,22126,0,447,3036,1317,930,1002,-387,-220,988,-253,858,990,-513
2026-04-07,22,20651,A,23768,18046,2009,6606,11364,22126,0,952,2810,1295,921,1003,-451,-371,966,-330,853,976,-513
2026-04-07,23,19007,A,22650,16624,2184,6606,12513,22126,0,958,3042,932,591,1003,-451,-507,129,-713,989,434,-514
2026-04-07,24,18182,A,21924,15905,2358,6606,13511,22126,0,956,2972,903,575,1002,-451,-529,82,-792,998,394,-514
2026-04-07,25,17594,A,21714,15439,2546,6606,14203,22126,0,947,2385,1038,816,685,-451,-528,633,-1181,997,287,-513
2026-04-07,26,17400,A,21687,15262,2733,6606,14415,22126,0,1062,1991,1052,833,671,-451,-529,659,-1231,998,258,-514
2026-04-07,27,16914,A,21719,14942,2887,6606,14379,22126,0,1075,1906,1359,833,306,-451,-528,408,-1238,997,-499,-514
2026-04-07,28,16771,A,21643,14876,3041,6606,14144,22126,0,1079,1957,1371,833,285,-452,-528,398,-1239,997,-561,-513
2026-04-07,29,16387,A,21979,14636,3121,6606,13671,22126,0,1067,2668,575,833,-374,-451,-527,110,-1239,998,-920,-514
2026-04-07,30,16367,A,22053,14558,3200,6606,12732,22126,0,1062,2981,509,828,-460,-452,-527,99,-1223,995,-948,-514
2026-04-07,31,16778,A,22936,14959,3269,6606,11625,22126,0,1060,3430,209,660,-1011,-452,-527,71,-1013,903,-1082,-513
2026-04-07,32,17615,A,23728,15761,3338,6606,10300,22126,0,1058,3976,213,655,-1015,-452,-527,63,-956,899,-1091,-514
2026-04-07,33,19413,A,25102,17490,3271,6606,8944,22126,0,598,3910,1242,912,-917,-451,-527,-522,-569,991,-1091,-514
2026-04-07,34,21242,A,26378,19288,3203,6606,7130,22126,0,108,3835,1338,932,-913,-452,-527,-544,-492,997,-1086,-514
2026-04-07,35,23605,A,27359,21467,3090,6606,5490,22126,0,11,3666,1493,988,-757,-451,-527,49,-112,997,-882,-514
2026-04-07,36,25575,A,29243,23413,2977,6606,3754,22126,0,16,3704,1505,992,-752,-451,-527,79,-35,997,-873,-514
2026-04-07,37,27323,A,31411,25160,2923,6606,2323,22126,0,12,3564,1504,992,-1006,-452,-528,118,339,996,-1076,-514
2026-04-07,38,28342,A,32452,26106,2868,6606,1113,22126,0,12,3346,1504,992,-1015,-452,-527,113,414,997,-1090,-514
2026-04-07,39,29241,A,33766,26904,2851,6606,326,22126,0,1,2636,1506,992,-1014,-451,-529,-426,788,997,-1090,-514
2026-04-07,40,29435,A,33950,27089,2833,6606,19,22126,0,0,2458,1506,992,-1002,-451,-530,-446,864,996,-1072,-514
2026-04-07,41,30160,A,32848,27756,2722,6606,0,22126,0,3,2159,1504,992,-292,-452,-529,120,1236,996,-398,-514
2026-04-07,42,29569,A,32156,27240,2610,6606,0,22126,0,0,2008,1504,992,-249,-451,-529,147,1272,996,-344,-514
2026-04-07,43,28881,A,31099,26667,2475,6606,0,22126,0,11,2146,1504,992,-146,-451,-528,280,1139,997,-68,-514
2026-04-07,44,27495,A,29689,25325,2340,6606,0,22126,0,9,2094,1504,992,-142,-452,-528,285,1093,997,-49,-514
2026-04-07,45,25861,A,28065,23743,2267,6606,0,22126,0,5,2041,1505,992,-158,-451,-527,143,720,997,-49,-514
2026-04-07,46,24868,A,27092,22807,2194,6606,0,22126,0,5,2070,1505,992,-168,-452,-527,138,644,997,-58,-514
2026-04-07,47,23253,A,26448,21334,2103,6606,0,22126,0,10,2291,1506,992,-793,-451,-526,-21,271,996,-380,-514
2026-04-07,48,22869,A,26109,20972,2012,6606,0,22126,0,6,2186,1506,993,-823,-452,-527,-22,210,997,-396,-514
2026-04-08,1,22580,A,25086,20639,1894,6606,0,22126,0,7,2229,1504,992,-335,-451,-526,452,20,997,-173,-514
2026-04-08,2,22761,A,25212,20894,1775,6606,0,22126,0,7,2429,1505,992,-304,-451,-527,474,-5,997,-143,-514
2026-04-08,3,23024,A,25028,21069,1687,6606,0,22126,0,7,2284,1504,992,340,-451,-527,650,-5,997,380,-514
2026-04-08,4,22882,A,24885,20982,1598,6606,0,22126,0,6,2248,1505,993,381,-451,-527,657,-5,997,422,-514
2026-04-08,5,22908,A,24913,21084,1485,6606,0,22126,0,8,2393,1504,992,502,-451,-527,910,-5,997,618,-514
2026-04-08,6,22011,A,24015,20076,1372,6606,0,22126,0,8,2111,1504,992,506,-451,-526,920,-5,997,620,-514
2026-04-08,7,21506,A,23618,19640,1270,6606,0,22126,0,115,1900,1504,993,401,-451,-527,994,-5,997,177,-514
2026-04-08,8,21011,A,23137,19165,1167,6606,0,22126,0,129,1705,1504,993,383,-451,-527,995,-5,997,126,-514
2026-04-08,9,20762,A,23779,18918,1076,6606,0,22126,0,130,2079,1505,992,-390,-451,-527,602,-5,997,-500,-514
2026-04-08,10,20782,A,23869,18844,984,6606,0,22126,0,121,1744,1505,992,-444,-451,-510,553,0,997,-547,-514
2026-04-08,11,21100,A,25011,19121,911,6606,0,22126,0,8,1573,1507,993,-870,-451,-413,-445,44,997,-710,-514
2026-04-08,12,22006,A,26119,19915,838,6606,0,22126,0,10,1235,1507,992,-888,-451,-501,-520,79,997,-729,-514
2026-04-08,13,23593,A,28358,21434,764,6606,0,22126,0,10,1193,1507,992,-974,-451,-431,-935,451,998,-950,-514
2026-04-08,14,24746,A,29249,22561,690,6606,135,22126,0,8,1384,1490,991,-859,-451,-458,-879,527,998,-834,-514
2026-04-08,15,26937,A,28934,24417,631,6606,924,22126,0,8,471,574,925,777,-451,-524,464,901,998,790,-514
2026-04-08,16,27751,A,29751,24672,571,6606,2156,22126,0,8,117,497,920,978,-451,-527,591,977,998,989,-514
2026-04-08,17,27966,A,29967,24884,485,6606,3503,22126,0,8,-181,500,929,1002,-451,-528,980,1350,998,989,-514
2026-04-08,18,26865,A,28866,23980,398,6606,5039,22126,0,8,-510,500,930,1003,-451,-528,997,1397,998,989,-514
2026-04-08,19,25715,A,27719,22788,342,6606,6582,22126,0,11,-664,500,929,1004,-451,-528,1016,1397,999,989,-514
2026-04-08,20,24562,A,26563,21669,285,6606,7998,22126,0,9,-607,500,929,1003,-451,-527,1017,1397,998,989,-514
2026-04-08,21,23062,A,25063,20242,268,6606,9323,22126,0,9,-718,500,929,1002,-451,-527,1016,1397,998,989,-514
2026-04-08,22,21778,A,23779,19057,250,6606,10465,22126,0,9,-499,500,929,1003,-451,-527,1016,1397,998,989,-514
2026-04-08,23,20999,A,23000,18288,286,6606,11433,22126,0,9,-388,499,930,1003,-451,-527,1016,1397,998,989,-514
2026-04-08,24,20401,A,22402,17715,321,6606,12202,22126,0,9,-252,499,930,1003,-451,-527,1016,1397,997,989,-514
2026-04-08,25,20168,A,22170,17538,364,6606,12760,22126,0,9,-530,499,930,1003,-451,-528,1016,1397,997,989,-514
2026-04-08,26,19709,A,21793,17160,407,6606,13062,22126,0,111,-244,500,930,1003,-451,-508,1016,1397,998,989,-514
2026-04-08,27,19103,A,21015,16609,429,6606,13186,22126,0,123,-167,499,930,1004,-440,-378,1016,1397,998,989,-471
2026-04-08,28,18764,A,20653,16425,450,6606,12947,22126,0,126,-33,499,930,1004,-451,-300,1016,1397,998,989,-512
2026-04-08,29,18556,A,20359,16269,508,6606,12502,22126,0,124,41,499,930,1003,-451,-215,997,1397,998,989,-513
2026-04-08,30,18600,A,20303,16329,565,6606,11850,22126,0,123,100,499,930,1002,-452,-193,996,1397,998,989,-435
2026-04-08,31,19379,A,21067,17128,619,6606,10984,22126,0,121,491,499,930,1003,-451,-175,996,1397,998,989,-441
2026-04-08,32,20297,A,21880,18056,672,6606,9784,22126,0,120,837,499,930,1003,-451,-67,996,1368,998,992,-445
2026-04-08,33,21375,A,22840,19120,683,6606,8521,22126,0,14,819,499,930,1003,-451,-32,996,994,997,993,-468
2026-04-08,34,23214,A,24537,20863,693,6606,7041,22126,0,8,704,499,931,999,-430,-5,990,977,998,955,-380
2026-04-08,35,25140,A,26710,22654,730,6606,5512,22126,0,10,1287,500,988,535,-451,-115,468,1350,998,-34,-460
2026-04-08,36,27061,A,28845,24478,766,6606,3956,22126,0,12,1573,500,992,486,-452,-259,443,1397,998,-116,-445
2026-04-08,37,28211,A,30739,25664,762,6606,2535,22126,0,9,1972,500,992,-560,-452,-410,173,1397,998,-206,-391
2026-04-08,38,29301,A,31899,26647,758,6606,1344,22126,0,6,2246,500,992,-661,-452,-400,162,1397,997,-164,-415
2026-04-08,39,30050,A,32776,27251,775,6606,407,22126,0,3,1980,500,991,-1000,-451,-354,312,1397,997,897,-418
2026-04-08,40,31162,A,33789,28434,791,6606,19,22126,0,2,2287,500,992,-886,-451,-351,326,1397,998,1003,-437
2026-04-08,41,31493,A,33386,28805,868,6606,0,22126,0,5,2121,499,992,105,-452,-423,945,1397,998,1398,-513
2026-04-08,42,30632,A,32536,27955,944,6606,0,22126,0,5,1844,499,991,115,-451,-450,977,1397,998,1416,-498
2026-04-08,43,29565,A,31330,27062,989,6606,0,22126,0,9,1803,498,983,490,-391,-467,877,1397,987,1036,-398
2026-04-08,44,28311,A,30072,26009,1034,6606,0,22126,0,9,1672,498,983,482,-447,-317,874,1397,986,1002,-488
2026-04-08,45,26538,A,28212,24431,1089,6606,0,22126,0,8,1716,492,979,3,-450,-202,874,1397,997,720,-514
2026-04-08,46,25018,A,26440,22975,1144,6606,0,22126,0,8,1811,491,979,0,-356,-53,874,1397,998,700,-505
2026-04-08,47,23956,A,25291,22078,1135,6606,0,22126,0,8,2167,499,991,376,-340,0,693,1397,998,751,-487
2026-04-08,48,23012,A,24176,21227,1125,6606,0,22126,0,8,2344,499,992,421,-241,0,687,1381,998,755,-415
2026-04-09,1,22866,A,24043,21063,1129,6606,0,22126,0,6,2343,500,992,440,-171,0,785,1175,998,735,-500
2026-04-09,2,22583,A,23636,20783,1133,6606,0,22126,0,7,2591,500,992,440,-46,0,788,1158,998,736,-500
2026-04-09,3,22426,A,23330,20717,1160,6606,0,22126,0,7,2544,499,992,609,0,0,810,1266,997,863,-397
2026-04-09,4,22584,A,23522,20954,1186,6606,0,22126,0,7,2777,500,992,615,0,0,811,1264,998,865,-431
2026-04-09,5,21982,A,23034,20388,1193,6606,0,22126,0,7,2538,499,991,674,-31,0,708,1064,998,592,-514
2026-04-09,6,21343,A,22456,19763,1200,6606,0,22126,0,7,2589,500,992,674,-92,0,705,1010,998,563,-514
2026-04-09,7,20938,A,21992,19358,1179,6606,0,22126,0,7,2798,500,992,341,-33,0,625,638,998,184,-514
2026-04-09,8,20333,A,21300,18841,1158,6606,0,22126,0,7,2899,500,992,319,0,0,619,585,997,157,-460
2026-04-09,9,20042,A,21285,18525,1187,6606,0,22126,0,7,3070,501,992,-263,0,0,167,508,997,120,-473
2026-04-09,10,19826,A,21083,18291,1216,6606,0,22126,0,9,3011,501,992,-296,0,0,143,527,998,120,-452
2026-04-09,11,19975,A,22084,18360,1257,6606,0,22126,0,9,2929,502,992,-860,0,0,-349,901,998,226,-391
2026-04-09,12,20748,A,22965,19142,1298,6606,0,22126,0,14,3102,502,991,-888,0,0,-371,976,998,234,-444
2026-04-09,13,22225,A,24314,20499,1321,6606,0,22126,0,14,3138,502,991,-834,0,0,-313,1350,998,248,-428
2026-04-09,14,23839,A,25987,21956,1343,6606,170,22126,0,13,3027,502,990,-750,-69,0,-308,1397,998,267,-508
2026-04-09,15,25718,A,26939,23560,1375,6606,814,22126,0,16,2833,500,934,400,-191,0,132,1397,998,903,-514
2026-04-09,16,26427,A,27712,24080,1407,6606,1514,22126,0,13,2244,500,929,456,-258,0,167,1397,998,948,-514
2026-04-09,17,27277,A,28798,24761,1399,6606,2338,22126,0,163,1359,499,929,861,-344,0,930,1397,998,985,-514
2026-04-09,18,27129,A,28429,24513,1390,6606,3344,22126,0,62,1362,499,929,878,-224,0,974,1397,998,989,-514
2026-04-09,19,26777,A,27874,24046,1386,6606,4262,22126,0,11,1977,499,929,998,-74,0,1015,1397,997,992,-512
2026-04-09,20,26458,A,27399,23737,1381,6606,4796,22126,0,11,2757,499,929,1002,0,0,1017,1397,998,992,-430
2026-04-09,21,26177,A,27163,23498,1492,6606,5628,22126,0,11,2875,499,929,1003,-31,0,1017,1397,998,992,-444
2026-04-09,22,25813,A,26779,23148,1602,6606,5983,22126,0,10,2243,499,929,1003,-144,0,1016,1397,997,992,-312
2026-04-09,23,25562,A,26455,22982,1711,6606,5993,22126,0,10,2240,499,930,1003,-163,0,1016,1397,998,992,-220
2026-04-09,24,25560,A,26232,23044,1819,6606,6069,22126,0,10,2856,499,930,1004,-82,0,1016,1397,998,990,-80
2026-04-09,25,25643,A,26153,23175,2074,6606,5744,22126,0,10,2886,499,930,1003,23,0,1016,1397,998,989,38
2026-04-09,26,25416,A,25926,23052,2328,6606,5735,22126,0,10,2811,499,930,1003,27,63,1016,1393,998,989,98
2026-04-09,27,25235,A,25745,23117,2633,6606,5798,22126,0,10,2724,499,930,1003,13,104,1016,1346,998,989,100
2026-04-09,28,24933,A,25445,23075,2938,6606,5454,22126,0,12,3123,499,930,1003,0,104,1016,1311,997,989,100
2026-04-09,29,25048,A,25785,23354,3267,6606,5158,22126,0,237,2973,499,930,1003,0,104,885,938,997,989,100
2026-04-09,30,25047,A,26309,23352,3595,6606,4934,22126,0,762,2736,499,930,996,19,103,863,862,998,989,100
2026-04-09,31,24793,A,25701,23222,3770,6606,4160,22126,0,405,2759,500,930,401,-3,103,72,490,998,989,100
2026-04-09,32,25071,A,25924,23526,3945,6606,3791,22126,0,352,3036,500,930,369,-1,103,19,413,998,1000,100
